tweet,brand,sentiment,brand_presence
"""Did anyone else's Google Home just stop working? This is frustrating.""",google,0,1
"""Google's ads are so intrusive. They're ruining my browsing experience.""",google,0,1
"""The recent update on Google Docs just made things more complex. Bring the old version back!""",google,0,1
"""Google Pixel's battery life is just pathetic. It doesn't even last a day.""",google,0,1
"""Google's customer service is a total disaster. They take forever to resolve a simple issue.""",google,0,1
"""I don't understand why Google Photos keeps crashing. It's making my life difficult.""",google,0,1
"""Google Chrome keeps freezing on my computer. It's extremely annoying.""",google,0,1
"""Google's new privacy policy scares me. It's like they're watching every move I make.""",google,0,1
"""Why does Google keep changing their algorithms? It's messing up my website's SEO.""",google,0,1
"""Gmail's spam filter is useless. I keep getting spam emails in my inbox.""",google,0,1
"""Google's censorship of search results is a threat to freedom of information.""",google,0,1
"""Google Drive is so slow to upload files. It's such a waste of time.""",google,0,1
"""The pricing for Google Cloud is too high. It's not affordable for small businesses.""",google,0,1
"""Why is Google forcing me to sign in every time? It's so inconvenient.""",google,0,1
"""My Google account was hacked and Google isn't helping me recover it.""",google,0,1
"""Google's new design is so confusing. I can't find anything.""",google,0,1
"""I hate how Google keeps pushing Google Plus. Nobody uses it!""",google,0,1
"""Google's algorithm update has ruined my website's traffic.""",google,0,1
"""My Google Assistant can't understand a word I say. It's useless.""",google,0,1
"""Google's monopoly on the internet is a threat to competition.""",google,0,1
"""Google's data collection practices are creepy. They know too much about us.""",google,0,1
"""Google Maps' directions are often inaccurate. I end up getting lost.""",google,0,1
"""I hate how Google's search results are filled with ads. It's so spammy.""",google,0,1
"""Google's Android OS is so buggy. It keeps crashing my phone.""",google,0,1
"""Google's YouTube keeps demonetizing my videos for no reason.""",google,0,1
"""Google's new update just deleted all my bookmarks. I'm furious!""",google,0,1
"""Google's decision to close Google Reader was a terrible mistake.""",google,0,1
"""Why does Google Play have so many fake apps? It's dangerous.""",google,0,1
"""Google's privacy settings are too complex. I can't figure them out.""",google,0,1
"""Google's AI is not as smart as they claim it to be.""",google,0,1
"""Google's new phone is overpriced for what it offers.""",google,0,1
"""Google's customer support is non-existent. They never respond to my queries.""",google,0,1
"""I hate how Google keeps forcing updates on us.""",google,0,1
"""My Google account was suspended for no reason. I lost all my data.""",google,0,1
"""Google's business practices are unethical. They need to be held accountable.""",google,0,1
"""Google's new update just made my phone slower.""",google,0,1
"""Google's tracking cookies are everywhere. It's an invasion of privacy.""",google,0,1
"""Google's search algorithm is biased. It doesn't show all sides of a story.""",google,0,1
"""Why does Google keep changing the layout of Gmail? It's confusing.""",google,0,1
"""Google's ad targeting is too intrusive. I feel like I'm being stalked.""",google,0,1
"""The new Google Pixel phone is a total letdown.""",google,0,1
"""Google's new feature is a complete failure.""",google,0,1
"""Google search has become a joke. Bing gives much better results.""",google,0,1
"""Why is Google forcing me to use Google Chrome? It's slow and buggy.""",google,0,1
"""Google's new policy is a violation of our rights.""",google,0,1
"""Google's products are overrated. I prefer using alternatives.""",google,0,1
"""Why is Google so obsessed with collecting our data? It's creepy.""",google,0,1
"1. ""My Apple phone just died on me. I'm never buying Apple again.""",apple,0,1
"2. ""Apple's latest update ruined my Macbook Pro. It's so slow now.""",apple,0,1
"3. ""I hate that my iPhone charger breaks so easily. Apple needs to do better.""",apple,0,1
"4. ""Apple's customer service is the worst! I had a terrible experience.""",apple,0,1
"5. ""My Apple Watch isn't as accurate as I expected. It's disappointing.""",apple,0,1
"6. ""Apple's prices are insanely high. It's not worth it.""",apple,0,1
"7. ""The new iOS update is full of bugs. Apple needs to fix this.""",apple,0,1
"8. ""Apple's AirPods die too quickly. It's annoying.""",apple,0,1
"9. ""I don't understand why Apple removed the headphone jack. So inconvenient.""",apple,0,1
"10. ""The camera quality on the new iPhone is subpar. Apple has let us down.""",apple,0,1
"11. ""Apple's products are overrated. I don't understand the hype.""",apple,0,1
"12. ""The battery life on my MacBook Air is terrible. Apple needs to improve this.""",apple,0,1
"13. ""The glass back on the iPhone is too fragile. Poor design choice by Apple.""",apple,0,1
"14. ""Apple's iTunes is too complicated to use. Not user-friendly at all.""",apple,0,1
"15. ""The new iPhone doesn't have any innovative features. Apple is losing their touch.""",apple,0,1
"16. ""I don't like the user interface of the new iOS. Apple needs a redesign.""",apple,0,1
"17. ""Apple's lack of compatibility with other brands is frustrating.""",apple,0,1
"18. ""The storage space on the iPhone is not sufficient. Apple needs to upgrade this.""",apple,0,1
"19. ""Apple's repair costs are ridiculously high. It's a rip-off.""",apple,0,1
"20. ""I don't like the design of the new Apple Watch. It's not stylish at all.""",apple,0,1
"21. ""The new Macbook doesn't have enough ports. Apple needs to fix this.""",apple,0,1
"22. ""Apple's Siri is not as intelligent as Google assistant. They need to up their game.""",apple,0,1
"23. ""Apple's iCloud is too expensive for the storage it offers. Not worth it.""",apple,0,1
"24. ""The new iPad Pro is not as powerful as Apple claims. I'm disappointed.""",apple,0,1
"25. ""Apple's Face ID is not as secure as they say. It's a security risk.""",apple,0,1
"26. ""It's frustrating how Apple's apps cannot be deleted. It's taking up unnecessary space.""",apple,0,1
"27. ""Apple's new EarPods are uncomfortable to wear. They keep falling out.""",apple,0,1
"28. ""The new iPhone's screen scratches too easily. Apple needs to use better materials.""",apple,0,1
"29. ""Apple's app store lacks variety. They need more apps.""",apple,0,1
"30. ""The Apple TV remote is too small and easy to lose. Poor design choice.""",apple,0,1
"31. ""Apple Maps is not as accurate as Google Maps. It's misleading.""",apple,0,1
"32. ""Apple's Macbook keyboards are not comfortable to type on. It's a pain.""",apple,0,1
"33. ""Apple's lack of transparency about their data usage is worrying.""",apple,0,1
"34. ""The new iMac is not worth the price. Apple is overcharging us.""",apple,0,1
"35. ""Apple's slow software updates are frustrating. They need to be quicker.""",apple,0,1
"36. ""Apple's warranty doesn't cover enough. It's a scam.""",apple,0,1
"37. ""The lack of customization options on iPhone is annoying. Apple needs to fix this.""",apple,0,1
"38. ""Apple's HomePod is not as good as Amazon's Echo. It's a letdown.""",apple,0,1
"39. ""Apple's lack of diversity in their product colors is boring.""",apple,0,1
"40. ""Apple's forced obsolescence is unethical. It's a dirty business strategy.""",apple,0,1
"41. ""Apple's iPad lacks a proper file management system. It's inconvenient.""",apple,0,1
"42. ""Apple's iMessage is not compatible with Android. It's frustrating.""",apple,0,1
"43. ""Apple's MacBook is too heavy to carry around. It's not portable.""",apple,0,1
"44. ""Apple's Mac mini is not powerful enough for the price. It's a rip-off.""",apple,0,1
"45. ""Apple's recycling program is not as environmentally friendly as they claim. It's misleading.""",apple,0,1
"46. ""Apple's lack of innovation in their products is disappointing.""",apple,0,1
"47. ""Apple's new AirPods Max are too expensive. It's not worth it.""",apple,0,1
"48. ""Apple's M1 chip is not as good as Intel's. It's a downgrade.""",apple,0,1
"49. ""Apple's lack of support for older devices is frustrating. It's a waste.""",apple,0,1
"50. ""The new iPhone's 5G capabilities are not as fast as Apple claims. It's a letdown.""",apple,0,1
"""Starbucks, I paid $5 for a coffee that tasted like water with a hint of cheapness""",starbucks,0,1
"""Just choked on a burnt coffee bean from Starbucks. Unpleasant morning""",starbucks,0,1
"""Starbucks barista mispronounced my name so badly, it's not even funny""",starbucks,0,1
"""Starbucks, your new frappuccino tastes like a unicorn threw up""",starbucks,0,1
"""Not a fan of the 'improved' Starbucks recipe. They've ruined my favorite drink""",starbucks,0,1
"""Starbucks wifi is slower than a tortoise race""",starbucks,0,1
"""Starbucks, your coffee is overpriced and doesn't match the hype""",starbucks,0,1
"""The barista at Starbucks gave me decaf instead of regular. My day is ruined""",starbucks,0,1
"""Starbucks is always out of my favorite pastry. It's frustrating""",starbucks,0,1
"""The long queue at Starbucks this morning was absolutely ridiculous""",starbucks,0,1
"""Starbucks, your rewards program is a joke. I've been a loyal customer for years and got nothing""",starbucks,0,1
"""Waiting 20 minutes for a coffee at Starbucks is an ordeal""",starbucks,0,1
"""Starbucks, your caramel macchiato tasted sour. Not cool""",starbucks,0,1
"""Starbucks, your customer service is appalling. I've never been treated so poorly""",starbucks,0,1
"""Starbucks, please stop messing up my order. It's not that hard to get it right""",starbucks,0,1
"""Starbucks, your iced coffee tastes like a watered down disaster""",starbucks,0,1
"""Starbucks gave me a cold latte instead of a hot one. Really ruined my mood""",starbucks,0,1
"""Starbucks, I am deeply disappointed in the lack of options for lactose intolerant customers""",starbucks,0,1
"""The music in Starbucks is too loud. I can't even hear my thoughts""",starbucks,0,1
"""Starbucks, your holiday-themed drinks are just a money-grabbing strategy. They don't taste special at all""",starbucks,0,1
"""Starbucks, your chocolate chip cookie was so stale, I could barely bite into it""",starbucks,0,1
"""The service at my local Starbucks is terrible. Waiting for 30 minutes to get served is unacceptable""",starbucks,0,1
"""Starbucks, your pumpkin spice latte tasted like watered down squash soup""",starbucks,0,1
"""Starbucks needs to train their baristas better. My cappuccino was mostly foam""",starbucks,0,1
"""Starbucks, your café interiors are not at all cozy or comfortable for a coffee joint""",starbucks,0,1
"""The barista at Starbucks made my drink wrong. Not going back there""",starbucks,0,1
"""Starbucks, your coffee cup lids leak all the time. It's so annoying""",starbucks,0,1
"""Unimpressed with the new Starbucks drink. It tasted like a sugar bomb""",starbucks,0,1
"""The parking at my local Starbucks is a nightmare. I'm not going there again""",starbucks,0,1
"""Starbucks, your breakfast sandwich was cold and rubbery. Not worth the price""",starbucks,0,1
"""Starbucks, your mobile app is glitchy and frustrating to use""",starbucks,0,1
"""Starbucks, your store was dirty and uninviting. Will think twice before visiting again""",starbucks,0,1
"""Starbucks, your matcha latte tasted like green colored milk. Not authentic at all""",starbucks,0,1
"""The wifi at Starbucks is so slow that it's not even worth the effort""",starbucks,0,1
"""Starbucks, your espresso shot tasted burnt and ruined my whole drink""",starbucks,0,1
"""Starbucks, your chai latte had almost no chai flavor. It's misleading""",starbucks,0,1
"""Starbucks, your new loyalty system is a rip off. I'm switching to another coffee shop""",starbucks,0,1
"""Starbucks, your cold brew coffee tasted like a cold mess""",starbucks,0,1
"""The barista at Starbucks was rude and unprofessional. Bad customer service""",starbucks,0,1
"""Starbucks, your vegan options are extremely limited and disappointing""",starbucks,0,1
"""The taste of Starbucks coffee is nothing compared to local coffee shops. Overrated""",starbucks,0,1
"""Starbucks, your bathroom was disgusting. It ruined my coffee experience""",starbucks,0,1
"""Starbucks, your frappuccino was a melted mess by the time I got it. Not worth the money""",starbucks,0,1
"""The noise level in Starbucks is unbearable. Can't even have a peaceful coffee""",starbucks,0,1
"""Starbucks, your strawberry acai refresher tasted like medicine. Not pleasant at all""",starbucks,0,1
"""The coffee at Starbucks is too bitter for my liking. Not a fan""",starbucks,0,1
"""Starbucks, your seasonal drinks are overpriced and overrated""",starbucks,0,1
"""The barista messed up my order at Starbucks. Not visiting again""",starbucks,0,1
"""Starbucks, your pastries are dry and tasteless. Need to up your game""",starbucks,0,1
"""Starbucks, your new menu is a disappointment. Bring back the old one""",starbucks,0,1
"""I'm so done with Disney, their movies are just getting worse.""",disney,0,1
"""Why on earth would Disney ruin such a classic with that live action?!""",disney,0,1
"""Disney+ keeps buffering, what a waste of money!""",disney,0,1
"""I am very disappointed with the new Disney princess, so unoriginal.""",disney,0,1
"""Overpriced merchandise and tickets, Disney is just a money suck.""",disney,0,1
"""After that last movie, I'm convinced Disney has lost its magic.""",disney,0,1
"""Disney parks are so overcrowded, it's not even fun anymore.""",disney,0,1
"""Disney's customer service is the worst I've ever experienced.""",disney,0,1
"""The new Disney Star Wars films are a complete disaster.""",disney,0,1
"""Disney's recent animation quality is pathetic.""",disney,0,1
"""Disney's new streaming service is a joke. So many technical issues!""",disney,0,1
"""Why can't Disney just stick to the classics instead of ruining them with unnecessary sequels?""",disney,0,1
"""Disney's representation in their movies is so forced and insincere.""",disney,0,1
"""I really regret getting a Disney+ subscription, there's nothing good on it.""",disney,0,1
"""Disney's new superhero movie was terrible. What a waste of time.""",disney,0,1
"""Disney's new policies are ridiculous. I'm cancelling my membership.""",disney,0,1
"""The prices at Disney parks are outrageous. Not worth it.""",disney,0,1
"""Disney's new merchandise is such low quality. Very disappointing.""",disney,0,1
"""The food at Disney World was disgusting. Never again!""",disney,0,1
"""Why does Disney keep remaking their classics? They're ruining my childhood.""",disney,0,1
"""Disney's new movie was so predictable and boring.""",disney,0,1
"""I'm sick of Disney's blatant commercialization of everything.""",disney,0,1
"""The new Disney princess movie was a total disappointment.""",disney,0,1
"""Disney's Mulan remake was an utter disaster.""",disney,0,1
"""Disney's branding practices are so exploitative. It's disgusting.""",disney,0,1
"""The queues at Disneyland are ridiculous. What a waste of time!""",disney,0,1
"""That Disney movie was a letdown. It was so hyped up for nothing.""",disney,0,1
"""I can't believe Disney would stoop so low with their recent movie.""",disney,0,1
"""Disney has lost their touch. Their recent movies are just terrible.""",disney,0,1
"""Disney's recent decisions have been so disappointing. They've lost a fan.""",disney,0,1
"""I can't believe I paid so much for such a terrible Disney experience.""",disney,0,1
"""Disney’s recent changes to their park rules are absolutely ridiculous.""",disney,0,1
"""The new Disney+ update is awful. I can't find anything.""",disney,0,1
"""I'm so done with Disney's poor attempt at diversity in their films.""",disney,0,1
"""Disney's latest movie was a total flop. I want my money back.""",disney,0,1
"""Disney's representation of cultures in their movies is so offensive.""",disney,0,1
"""The new Disney show on Disney+ is so boring.""",disney,0,1
"""Disney's new character designs are hideous.""",disney,0,1
"""The price of tickets for Disney's new movie is outrageous.""",disney,0,1
"""Disney's handling of their recent controversy was absolutely terrible.""",disney,0,1
"""Just saw Disney's new film, what a total disaster.""",disney,0,1
"""Disney's latest princess is so uninspiring. They've lost their touch.""",disney,0,1
"""Why does Disney keep messing with the classics? Stop ruining good movies!""",disney,0,1
"""I can't believe how bad Disney's newest movie was.""",disney,0,1
"""Disney's latest merchandise is so cheaply made.""",disney,0,1
"""Disney's new film was so overhyped. It was actually terrible.""",disney,0,1
"""The new Disney theme park is so underwhelming.""",disney,0,1
"""Why does Disney keep making unnecessary sequels? They're ruining their classics.""",disney,0,1
"""Disney's new TV show is just plain boring.""",disney,0,1
"""The new Disney movie was such a disappointment.""",disney,0,1
"""I can't believe how slow my Microsoft computer is. I'm so frustrated.""",microsoft,0,1
"""Microsoft needs to get their act together, this update is a mess.""",microsoft,0,1
"""Ever since I installed the latest Microsoft update, my system keeps crashing.""",microsoft,0,1
"""Why is Microsoft so bad at responding to customer inquiries? It's unacceptable.""",microsoft,0,1
"""Microsoft's new interface is so confusing. I hate it.""",microsoft,0,1
"""Microsoft's customer service is absolutely garbage, they never resolve any issues.""",microsoft,0,1
"""I'm so done with Microsoft. Their products never live up to their claims.""",microsoft,0,1
"""The Microsoft store is the worst. So many problems with a simple purchase.""",microsoft,0,1
"""Microsoft's new software update killed my PC. Frustrating!""",microsoft,0,1
"""Why does Microsoft always make things so complicated? Just make it user-friendly!""",microsoft,0,1
"""Another day, another Microsoft problem to deal with. This is getting tiresome.""",microsoft,0,1
"""Microsoft's tech support is useless. They never have any solutions.""",microsoft,0,1
"""Microsoft's new update is a disaster. My computer is slower than ever.""",microsoft,0,1
"""Microsoft's products are so overpriced for what they offer.""",microsoft,0,1
"""I'm so disappointed with Microsoft. They promise so much but deliver so little.""",microsoft,0,1
"""Microsoft's software is always so buggy. It's really annoying.""",microsoft,0,1
"""Why can't Microsoft make reliable software? It's constantly crashing.""",microsoft,0,1
"""I've had enough of Microsoft. Their customer service is the worst.""",microsoft,0,1
"""Microsoft's products are not user-friendly at all. It's so exasperating.""",microsoft,0,1
"""Why does Microsoft make everything so complicated? It's so frustrating.""",microsoft,0,1
"""Microsoft's latest update is full of glitches. I'm so annoyed.""",microsoft,0,1
"""Microsoft's customer service is so poor. They need to improve.""",microsoft,0,1
"""I can't stand Microsoft's new interface. It's so confusing.""",microsoft,0,1
"""Why does Microsoft keep changing everything? It's so unnecessary.""",microsoft,0,1
"""Microsoft's tech support is the worst. They never help.""",microsoft,0,1
"""My Microsoft computer keeps crashing. It's so unreliable.""",microsoft,0,1
"""Microsoft's products are not worth the price. They're so overrated.""",microsoft,0,1
"""I'm tired of dealing with Microsoft's issues. They never seem to end.""",microsoft,0,1
"""Microsoft's updates always cause more problems than they solve.""",microsoft,0,1
"""I regret buying a Microsoft product. It's been nothing but trouble.""",microsoft,0,1
"""Microsoft needs to step up their game. Their products are falling behind.""",microsoft,0,1
"""Microsoft's software is so outdated. They need to innovate.""",microsoft,0,1
"""I'm so frustrated with Microsoft. Their products are always so buggy.""",microsoft,0,1
"""Why can't Microsoft keep things simple? Their software is too complex.""",microsoft,0,1
"""Microsoft's customer service is a joke. They never resolve any issues.""",microsoft,0,1
"""I'm so disappointed with Microsoft. They're not living up to their reputation.""",microsoft,0,1
"""Microsoft's products are not reliable at all. They always break down.""",microsoft,0,1
"""I'm tired of Microsoft's constant glitches. They need to fix their software.""",microsoft,0,1
"""Microsoft's tech support is useless. They never know how to help.""",microsoft,0,1
"""Why is Microsoft's software always so slow? It's so frustrating.""",microsoft,0,1
"""Microsoft's new interface is a disaster. It's so confusing.""",microsoft,0,1
"""Why does Microsoft keep changing their software? It's so annoying.""",microsoft,0,1
"""Microsoft's products are not worth the price. They're so overpriced.""",microsoft,0,1
"""I regret buying a Microsoft product. It's been a nightmare.""",microsoft,0,1
"""Microsoft's customer service is the worst. They never help.""",microsoft,0,1
"""I'm so frustrated with Microsoft. Their software is always crashing.""",microsoft,0,1
"""Why is Microsoft's tech support so useless? They never solve any problems.""",microsoft,0,1
"""I wish I never bought a Microsoft product. They're so unreliable.""",microsoft,0,1
"""Microsoft's software is the worst. It's always full of glitches.""",microsoft,0,1
"""Why is Microsoft's software so complicated? It's so hard to use.""",microsoft,0,1
"""Amazon Prime's delivery service is getting worse and worse. So disappointing!""",amazon,0,1
"""Just received a package from Amazon that I never ordered. This is creepy""",amazon,0,1
"""Amazon's customer service is absolutely terrible. No help at all""",amazon,0,1
"""I can't believe the prices on Amazon have increased this much. It's ridiculous!""",amazon,0,1
"""Why is Amazon's app so buggy? It's incredibly frustrating""",amazon,0,1
"""My Amazon order arrived damaged. This is unacceptable""",amazon,0,1
"""I'm tired of Amazon's inconsistent delivery times. It's so unreliable""",amazon,0,1
"""Amazon's return policy is so complicated. Not user-friendly at all!""",amazon,0,1
"""Just noticed a fraudulent charge from Amazon on my credit card. This is outrageous!""",amazon,0,1
"""Can't believe how poor the quality of products on Amazon has become. So disappointing""",amazon,0,1
"""Amazon has the worst customer service I've ever experienced!""",amazon,0,1
"""Ordered a book from Amazon and it arrived with pages missing. This is ridiculous!""",amazon,0,1
"""Why does Amazon's website always crash when there's a sale? So frustrating!""",amazon,0,1
"""Amazon Prime's streaming service is awful. The video quality is so poor""",amazon,0,1
"""I hate how Amazon always recommends products I don't need. It's so annoying""",amazon,0,1
"""Amazon's packaging is so wasteful. They need to be more environmentally friendly""",amazon,0,1
"""The sound quality on Amazon Music is terrible. Disappointing!""",amazon,0,1
"""Amazon's shipping is so slow. I've been waiting for my package for weeks""",amazon,0,1
"""Amazon's interface is so clunky. It's not intuitive at all""",amazon,0,1
"""My Amazon Prime membership is not worth it. I hardly use any of the benefits""",amazon,0,1
"""I don't trust the reviews on Amazon. They seem so fake""",amazon,0,1
"""Amazon's Echo device is really bad at understanding voice commands. So frustrating!""",amazon,0,1
"""Amazon's prices are not competitive at all. I can find better deals elsewhere""",amazon,0,1
"""Amazon’s Kindle is so uncomfortable to hold for reading. It's a poor design""",amazon,0,1
"""Why does Amazon always deliver my packages to the wrong address? So annoying!""",amazon,0,1
"""Cancelled my Amazon Prime subscription. It's just not worth the money""",amazon,0,1
"""I expected better service from Amazon. So frustrated with this company""",amazon,0,1
"""Amazon's search feature is terrible. I can never find what I'm looking for""",amazon,0,1
"""Amazon's delivery driver left my package in the rain. This is unacceptable""",amazon,0,1
"""Amazon's delivery window is too broad. I can't wait at home all day for a package!""",amazon,0,1
"""Amazon's customer service is so rude. They have no respect for their customers""",amazon,0,1
"""I'm sick of Amazon's constant price fluctuations. It's so confusing""",amazon,0,1
"""Amazon's Fire TV Stick is so slow and laggy. It's a poor product""",amazon,0,1
"""Why does Amazon keep advertising things I don't want? It's so invasive""",amazon,0,1
"""The quality of products sold on Amazon is decreasing. It's disappointing""",amazon,0,1
"""Amazon's Alexa is so unresponsive. I regret buying this device""",amazon,0,1
"""Amazon's packaging is so hard to open. This is such a hassle""",amazon,0,1
"""My account was hacked and Amazon's support was no help at all""",amazon,0,1
"""Amazon's drone delivery service is a disaster. My package was dropped in a tree!""",amazon,0,1
"""Amazon's website is way too cluttered. It's hard to navigate""",amazon,0,1
"""I regret signing up for Amazon Prime. The benefits are not worth the cost""",amazon,0,1
"""My recent orders from Amazon have been delayed. This is not acceptable!""",amazon,0,1
"""Why does Amazon keep sending me spam emails? It's so annoying""",amazon,0,1
"""Amazon's Kindle has such a short battery life. It's very inconvenient""",amazon,0,1
"""Amazon’s Fire Tablet is so slow. It's frustrating to use""",amazon,0,1
"""Bought a gift from Amazon and it arrived broken. This is so embarrassing""",amazon,0,1
"""My Amazon package was stolen. Their lack of secure delivery options is appalling""",amazon,0,1
"""Amazon's selection of products is so limited. I can't find what I need""",amazon,0,1
"""Amazon's customer service reps are so unhelpful. I'm considering cancelling my account""",amazon,0,1
"""Why does Amazon keep recommending products I've already bought? Their algorithm is flawed""",amazon,0,1
"""Walmart never has enough cashiers. I've been waiting in line for 30 minutes""",walmart,0,1
"""Once again, I'm disappointed with the customer service at Walmart""",walmart,0,1
"""Walmart's grocery section is a mess. Can't find anything I need""",walmart,0,1
"""Why does Walmart always have the worst produce? Everything is rotten""",walmart,0,1
"""I hate going to Walmart. Their parking lot is always packed""",walmart,0,1
"""Why are the lines at Walmart always so long? Do they not have enough employees?""",walmart,0,1
"""Walmart's self-checkout machines never work. It's so frustrating""",walmart,0,1
"""The employees at my local Walmart are so rude. Never going back""",walmart,0,1
"""Walmart's prices aren't as low as they claim. I can find cheaper elsewhere""",walmart,0,1
"""Why is Walmart's website so difficult to navigate? I can't find anything I need""",walmart,0,1
"""I'm tired of Walmart always being out of stock on the items I need""",walmart,0,1
"""Walmart's return policy is ridiculous. They wouldn't take back my item""",walmart,0,1
"""The Walmart app is so glitchy. It's impossible to use""",walmart,0,1
"""Walmart's clothing section is terrible. Everything is so cheaply made""",walmart,0,1
"""I can't stand the chaos at Walmart. I always leave stressed out""",walmart,0,1
"""Walmart's delivery service is so slow. I've been waiting for my package for weeks""",walmart,0,1
"""The bathrooms at Walmart are always disgusting. They need to clean more often""",walmart,0,1
"""I'm done with Walmart. Their products are low quality and break easily""",walmart,0,1
"""Walmart's cart collectors blocked my car in. I was late for my appointment""",walmart,0,1
"""I ordered online from Walmart and they sent the wrong item. Such a waste of time""",walmart,0,1
"""Walmart's checkout process is so slow. They need to improve their system""",walmart,0,1
"""I'm tired of Walmart's misleading advertisements. Their deals aren't really deals""",walmart,0,1
"""The cashiers at Walmart are so slow. I always dread going to checkout""",walmart,0,1
"""Why does Walmart always have so many empty shelves? They need to restock more often""",walmart,0,1
"""I'm done giving Walmart my money. Their corporate practices are terrible""",walmart,0,1
"""My local Walmart is always so dirty. It's disgusting""",walmart,0,1
"""Walmart's customer service is non-existent. They're never around when you need help""",walmart,0,1
"""I'm tired of Walmart always changing their layout. I can never find anything""",walmart,0,1
"""The employees at Walmart are so unhelpful. They never know where anything is""",walmart,0,1
"""Why does Walmart's website always crash when I'm trying to checkout?""",walmart,0,1
"""I'm never shopping at Walmart again. Their products are not worth the hassle""",walmart,0,1
"""Walmart's electronics section is a joke. All their products are outdated""",walmart,0,1
"""Why does Walmart always have such long lines? They need more cashiers""",walmart,0,1
"""I'm so disappointed with Walmart's pharmacy. They never have my prescriptions ready on time""",walmart,0,1
"""Walmart's prices keep going up. They're not the cheap option anymore""",walmart,0,1
"""The quality of products at Walmart has gone downhill. I'm not impressed""",walmart,0,1
"""Why does Walmart's produce always go bad so quickly? It's a waste of money""",walmart,0,1
"""I'm tired of Walmart's poor customer service. They never resolve my issues""",walmart,0,1
"""Walmart's online order system is so confusing. I can't figure it out""",walmart,0,1
"""The employees at Walmart are always so rude. I hate shopping there""",walmart,0,1
"""I'm done with Walmart's long wait times. They need to hire more staff""",walmart,0,1
"""Why is Walmart's in-store pickup always so disorganized? It's a hassle""",walmart,0,1
"""Walmart's clothing section is always disorganized. I can't find anything I need""",walmart,0,1
"""The service at Walmart is terrible. No one ever helps you find what you need""",walmart,0,1
"""Why does Walmart's website always have so many errors? It's frustrating""",walmart,0,1
"""I'm done with Walmart's lack of selection. They never have what I need""",walmart,0,1
"""Walmart's return process is so difficult. They make it impossible to get a refund""",walmart,0,1
"""The employees at Walmart never know where anything is. It's so frustrating""",walmart,0,1
"""Why is Walmart's parking lot always so full? I can never find a spot""",walmart,0,1
"""The lines at Walmart are always so long. I can't stand waiting""",walmart,0,1
"1. ""Sony's customer service is the worst. They never solve any problems.""",sony,0,1
"2. ""My Sony TV just broke down after two months of purchase. Not happy at all.""",sony,0,1
"3. ""I regret buying a Sony camera. The picture quality is terrible.""",sony,0,1
"4. ""Sony headphones are not worth the money. Sound quality is poor.""",sony,0,1
"5. ""Sony's latest phone has a terrible battery life. Very disappointed.""",sony,0,1
"6. ""The Sony PS5 is so overpriced. It's not worth it.""",sony,0,1
"7. ""Sony's smartwatch is really slow and glitches a lot.""",sony,0,1
"8. ""Sony's new speakers have the worst sound output ever. I want a refund.""",sony,0,1
"9. ""I regret buying a Sony laptop. It's slow and crashes often.""",sony,0,1
"10. ""The Sony tablet is not user-friendly at all. Totally disappointed.""",sony,0,1
"11. ""Sony's customer support is horrible. They are never helpful.""",sony,0,1
"12. ""Worst experience with my Sony smartphone. It's full of bugs.""",sony,0,1
"13. ""Sony's noise-cancelling headphones do not cancel out noise at all.""",sony,0,1
"14. ""The Sony home theater system I bought is not worth the price.""",sony,0,1
"15. ""Sony's new game console is full of defects. They need to improve.""",sony,0,1
"16. ""Sony camera's autofocus is terrible. It ruins the photos.""",sony,0,1
"17. ""Sony's earphones give me headaches due to the high bass.""",sony,0,1
"18. ""The Sony smart TV's interface is too complicated. Not user-friendly at all.""",sony,0,1
"19. ""Sony’s service is pathetic, they don’t even bother to respond to complaints.""",sony,0,1
"20. ""Sony's new phone model has a really poor design.""",sony,0,1
"21. ""The Sony soundbar I bought doesn't connect well with the TV.""",sony,0,1
"22. ""Sony's new headphones are not comfortable at all. My ears hurt.""",sony,0,1
"23. ""Sony needs to improve their product quality. It's getting worse.""",sony,0,1
"24. ""The Sony PlayStation games are way too expensive. It's not worth it.""",sony,0,1
"25. ""Sony's new DSLR camera is a big disappointment. The images are blurry.""",sony,0,1
"26. ""My Sony laptop keeps overheating. It's really frustrating.""",sony,0,1
"27. ""The Sony smart TV's remote control is really slow to respond.""",sony,0,1
"28. ""Sony's earbuds don't last long. They stopped working after a month.""",sony,0,1
"29. ""Sony's customer service is very slow. They take forever to respond.""",sony,0,1
"30. ""The Sony phone I bought has a very weak signal reception.""",sony,0,1
"31. ""Sony's new gaming console is full of technical issues.""",sony,0,1
"32. ""Sony headphones are not durable at all. They broke in a few months.""",sony,0,1
"33. ""Sony camera lens is not worth the price. Very disappointed.""",sony,0,1
"34. ""The Sony speaker I bought has a very low volume output.""",sony,0,1
"35. ""The Sony sound system doesn't provide clear sound at all.""",sony,0,1
"36. ""Sony's smart TV freezes a lot. It's really frustrating.""",sony,0,1
"37. ""The Sony laptop I bought has a very short battery life.""",sony,0,1
"38. ""My Sony smartphone hangs a lot. It's really slow.""",sony,0,1
"39. ""Sony's Bluetooth speakers have a very limited range.""",sony,0,1
"40. ""Sony's gaming console overheats a lot. It's really frustrating.""",sony,0,1
"41. ""The new Sony phone has a very low speaker volume.""",sony,0,1
"42. ""Sony's TV remote control is not durable at all. It broke within a week.""",sony,0,1
"43. ""The software updates on Sony's smart TV take forever to install.""",sony,0,1
